name,msg,time,link,length,expmsg
Валерий Мухин. Ведущий ВИФ-2.,Вопрос Новику.,2000-06-16 12:12:08,https://vif2ne.org/nvk/forum/archive/words/1197?text=,1.74K,"А какой глубокий смысл в том, что новые сообщения подсовываются вниз ветки?Нельзя ли сделать привычный верхний вариант?<..."""
Unicorn,КОР-1 Бериева,2000-06-16 12:12:36,https://vif2ne.org/nvk/forum/archive/words/1202?text=,1.91K,"Коллеги!Может быть, кто-нибудь подскажет:Где применялся КОР-1 в Великую Отечественную? В каком количестве? С кор..."""
Валерий Мухин. Ведущий ВИФ-2.,Re: Это что на наш танк  падает?,2000-06-16 12:13:24,https://vif2ne.org/nvk/forum/archive/words/1201?text=,1.73K,"> ..."""
Eugenio Mossa,Подготовка западных держав ко Второй мировойю,2000-06-16 12:22:45,https://vif2ne.org/nvk/forum/archive/words/1328?text=,4.53K,"В книге советского американиста Севостьянова НН ""Подготовка войны на Тихом   Океане"" упоминается 150000 англо-французская армия ..."""
Валерий Мухин. Ведущий ВИФ-2.,Угу. Причем это похоже везде теперь так.,2000-06-16 12:26:04,https://vif2ne.org/nvk/forum/archive/words/1272?text=,1.71K,"..."""
Novik,Валерию Мухину.,2000-06-16 12:37:46,https://vif2ne.org/nvk/forum/archive/words/1206?text=,2.38K,"Приветствую.Не надо пока ничего удалять. Из-за етого, видимо, и глюкует...."""
Said,Еще одна фотка Ил-82,2000-06-16 12:46:58,https://vif2ne.org/nvk/forum/archive/words/1257?text=,1.88K,"На моем сайте Авиа Новости  http://www.said.newmail.ru размещена еще одна..."""
Макс,Мина Мираб,2000-06-16 12:48:20,https://vif2ne.org/nvk/forum/archive/words/1220?text=,1.89K,"Здравствуйте!От уважаемого constantin-а узнал, что в 1939 году у нас появилась донная мина Мираб, которая разрабатывалась ка..."""
М.Старостин,Re: Вопрос Новику и Старостину.,2000-06-16 12:50:06,https://vif2ne.org/nvk/forum/archive/words/1224?text=,2.12K,">Нужно ли освобождать место на сервере в Эстонии? Если да, то тогда целесообразно начать перекачивать архивы на..."""
Александр Серебряков,Вопрос знатокам СпН,2000-06-16 12:50:54,https://vif2ne.org/nvk/forum/archive/words/1392?text=,2.64K,"1. Кого готовили на факультете разведки В РВВДКУ? Чем программа обучения отличалась? Где они служили?2. Что такое офицер..."""
Валерий Мухин. Ведущий ВИФ-2.,Напиши Кливеру письмо и договорись о порядке передачи.,2000-06-16 12:51:07,https://vif2ne.org/nvk/forum/archive/words/1225?text=,1.75K,"..."""
Валерий Мухин. Ведущий ВИФ-2.,Угу. Я уже понял. (-),2000-06-16 12:52:02,https://vif2ne.org/nvk/forum/archive/words/1207?text=,2.25K,"..."""
Макс,Re: КОР-1 Бериева,2000-06-16 12:54:49,https://vif2ne.org/nvk/forum/archive/words/1203?text=,1.95K,"Здравствуйте!>Где применялся КОР-1 в Великую Отечественную? В каком количестве? С кораблей или с берего..."""
Novik,Re: Дык чего удалять то пытался?,2000-06-16 12:56:34,https://vif2ne.org/nvk/forum/archive/words/1208?text=,2.10K,"Приветствую.Rакую мессагу?..."""
Дмитрий Шумаков,"А не модель ли это? Окрас странный, детали некоторые ""замылены""",2000-06-16 12:58:42,https://vif2ne.org/nvk/forum/archive/words/1273?text=,1.93K,"Опять же, дядька в люке свой абзац созерцает... С уважением, Дмитрий..."""
Валерий Мухин. Ведущий ВИФ-2.,Наши тесты под танком.,2000-06-16 12:59:01,https://vif2ne.org/nvk/forum/archive/words/1209?text=,1.94K,"..."""
Владимир Несамарский,Re: Подготовка западных держав ко Второй мировойю,2000-06-16 12:59:30,https://vif2ne.org/nvk/forum/archive/words/1329?text=,4.28K,">В книге советского американиста Севостьянова НН ""Подготовка войны на Тихом   Океане"" упоминается 150000 англо-..."""
Novik,? М.Старостину,2000-06-16 13:00:08,https://vif2ne.org/nvk/forum/archive/words/1247?text=,2.38K,"Приветствую.Мне грузить 38-й архив в искалку? Он пополняться больше не будет?..."""
Михаил Лукин,Операция РККА в Прибалтике в 1940 г. -- вопросы,2000-06-16 13:01:05,https://vif2ne.org/nvk/forum/archive/words/1204?text=,2.16K,"Вот пишем мы статейку по ентому поводу. И ужасно интересует вот что:-- карты операции, карты прибалтийских государств до и п..."""
Novik,Re: Пальцем покажи!,2000-06-16 13:01:08,https://vif2ne.org/nvk/forum/archive/words/1210?text=,1.79K,"Приветствую.В смысле, URL мессаги дай. ..."""
Pavel,Воздушные армии ВОВ,2000-06-16 13:02:54,https://vif2ne.org/nvk/forum/archive/words/1205?text=,1.73K,"Доброго времени суток!Где можно узнать, какие части входили в состав ВА во время ВОВ? Например куда входил 451ШАП(вроде в 5-..."""
Валерий Мухин. Ведущий ВИФ-2.,Re: Пальцем покажи!,2000-06-16 13:04:15,https://vif2ne.org/nvk/forum/archive/words/1211?text=,1.87K,https://vif2ne.org/nvk/forum/3/co/deleted.htm
Alex Lee,Re: А где тут линкохранилище?,2000-06-16 13:15:26,https://vif2ne.org/nvk/forum/archive/words/1216?text=,1.96K,">Да, кстати, на счет цветов и оформления: Мне, как Читателю, нравится и работает качественно. Огромное спас..."""
Олег...,Наконец-то!! и ?,2000-06-16 13:30:42,https://vif2ne.org/nvk/forum/archive/words/1218?text=,1.65K,"И когда ты все успеваешь делать, поделись секретом......"""
Andrew,Re: НОВЫЙ САЙТ!,2000-06-16 13:31:21,https://vif2ne.org/nvk/forum/archive/words/1219?text=,1.81K,"Добрый день!>Открывается новый раздел Броне-Сайта, который называется ""Анатомия армии"".Ну на..."""
Макс,"Извините, Constantin-а (-)",2000-06-16 13:33:05,https://vif2ne.org/nvk/forum/archive/words/1221?text=,1.59K,"..."""
vlad,Re: A pochemu,2000-06-16 13:38:23,https://vif2ne.org/nvk/forum/archive/words/1226?text=,2.15K,">я нe могу стaрий форум прочeст????? Taм интeрeснийe постинги остaлись a мeня рeдирeктируют aвтомaтом. Eто скaж..."""
vlad,Re: А как?,2000-06-16 13:55:18,https://vif2ne.org/nvk/forum/archive/words/1230?text=,1.94K,">>Привет!>Привет!>>Путь на старый форум имеется>Открой тайну Золотого ключика...>>С уважением, ..."""
М.Старостин,Re: ? М.Старостину,2000-06-16 14:00:07,https://vif2ne.org/nvk/forum/archive/words/1248?text=,2.38K,">Приветствую.>Мне грузить 38-й архив в искалку? Он пополняться больше не будет?А как ты себе..."""
А.Никольский,Вообще-то должно быть наоборот,2000-06-16 14:07:31,https://vif2ne.org/nvk/forum/archive/words/1405?text=,2.40K,"В протестантских странах обычно самоубийств больше. На это обратил внимание еще Макс Вебер в ""Духе капитализма"", да и папаша Дюр..."""
Andrew,"Re: Вопрос про ""Партийный значек для близоруких""",2000-06-16 14:08:23,https://vif2ne.org/nvk/forum/archive/words/1233?text=,2.82K,"Добрый день!Имеется в виду Deutsches Kreuz, сердцевина которого очень смахивала на партийный значек (он же на жаргоне - ..."""
boba,WINDOWS MUST DIE !!!,2000-06-16 14:10:12,https://vif2ne.org/nvk/forum/archive/words/1308?text=,1.71K,"И вообще выложить на форум объект Active-Xкоторый будет ресет делать на компутере пользователя:-)..."""
Михаил Мухин,Re: Михаилу Мухину--с последнего форума--перенос!,2000-06-16 14:13:44,https://vif2ne.org/nvk/forum/archive/words/1444?text=,6.02K,">Добрый, Михаил!>Вы знаете, я просто не знаю как вам ответить....Ну что же вы так? Учитесь в..."""
Novik,Валерию Мухину.,2000-06-16 14:30:18,https://vif2ne.org/nvk/forum/archive/words/1534?text=,3.75K,"Приветствую.Нашел ошибочку. Действительно, ета ботва циклится при попытке удалить некорневое сообщение. Просьба до выкладки ..."""
Валерий Мухин. Ведущий ВИФ-2.,Граждане! Извещаю вас (+),2000-06-16 14:44:27,https://vif2ne.org/nvk/forum/archive/words/1535?text=,3.69K,"Что если кто вздумает воспользоваться ситуацией и нагадить на Форуме, то к ним будет применена другая мера пресечения - отключен..."""
Дмитрий Болтенков,Re: Михаилу Мухину--с последнего форума--перенос!,2000-06-16 14:49:59,https://vif2ne.org/nvk/forum/archive/words/1445?text=,6.41K,">>Добрый, Михаил!>>Вы знаете, я просто не знаю как вам ответить....>>Ну что же вы так? Учитесь выра..."""
Novik,"Re: ""В суровом глаз его прищуре свкозит народная судьба...""",2000-06-16 14:51:17,https://vif2ne.org/nvk/forum/archive/words/1536?text=,3.69K,"Приветствую.>Что если кто вздумает воспользоваться ситуацией и нагадить на Форуме, то к ним будет применена..."""
commi,Re: Вопрос о штатной численности дивизий Вермахта и РККА.,2000-06-16 14:56:24,https://vif2ne.org/nvk/forum/archive/words/1237?text=,1.94K,"Зайди  http://www.croswinds.net/~stik/index.htmДаль..."""
Валерий Мухин. Ведущий ВИФ-2.,Не хило бы кнопку со ссылкой на Искалку пришпандорить! (+),2000-06-16 14:58:28,https://vif2ne.org/nvk/forum/archive/words/1537?text=,3.24K,"Опять же очень удобный механизм с простановкой знака (-) надо приделать.И как там насчет сделать, что бы новые сообщения был..."""
boba,Типа обрежем хвост удаву по самую шею :-) 38попугаев(С),2000-06-16 15:00:13,https://vif2ne.org/nvk/forum/archive/words/1547?text=,1.95K,">Что если кто вздумает воспользоваться ситуацией и нагадить на Форуме, то к ним будет применена другая мера пре..."""
Валерий Мухин. Ведущий ВИФ-2.,Не слишком ли Вы агрессивны? (-),2000-06-16 15:00:36,https://vif2ne.org/nvk/forum/archive/words/1446?text=,2.88K,"..."""
Prof.,Как защитить бедный Абрамс :-),2000-06-16 15:01:28,https://vif2ne.org/nvk/forum/archive/words/1259?text=,2.54K,"..."""
Валерий Мухин. Ведущий ВИФ-2.,Не все еще дырки в заборе заколотил! (+),2000-06-16 15:06:16,https://vif2ne.org/nvk/forum/archive/words/1249?text=,2.27K,"https://vif2ne.org/nvk/forum/3/co/285.htm..."""
Novik,Re: Не хило,2000-06-16 15:07:27,https://vif2ne.org/nvk/forum/archive/words/1538?text=,3.36K,"Приветствую.На стартовой странице есть. И в архивах будет. (В смысле, на той странице, что появляется после нажатия кноп..."""
Валерий Мухин. Ведущий ВИФ-2.,Re: Не хило,2000-06-16 15:12:16,https://vif2ne.org/nvk/forum/archive/words/1539?text=,3.18K,">На стартовой странице есть. И в архивах будет. (В смысле, на той странице, что появляется после нажатия кнопки..."""
Дмитрий Болтенков,Пока нет....заранее приношу извинени,2000-06-16 15:14:42,https://vif2ne.org/nvk/forum/archive/words/1447?text=,1.69K,"..."""
Prof.,"Блин ,а где картинка ???",2000-06-16 15:27:17,https://vif2ne.org/nvk/forum/archive/words/1260?text=,2.33K,"> ..."""
Colder,To Novik & Мухин - архив еще не работает?,2000-06-16 15:29:05,https://vif2ne.org/nvk/forum/archive/words/1242?text=,2.19K,"При попытке посмотреть архив какой-то он урезанный и не читает ни одного сообщения..."""
Prof.,картинка,2000-06-16 15:31:48,https://vif2ne.org/nvk/forum/archive/words/1261?text=,2.21K,"..."""
Валерий Мухин. Ведущий ВИФ-2.,"Похоже, что так. :-(",2000-06-16 15:36:00,https://vif2ne.org/nvk/forum/archive/words/1243?text=,1.65K,"..."""
Novik,Re: Местов нема.,2000-06-16 15:38:27,https://vif2ne.org/nvk/forum/archive/words/1540?text=,2.66K,"Приветствую.>Не согласен. Курилка же присутствует среди кнопок, а Искалка возможно даже более крупный проек..."""
vlad,Re: Не все еще дырки в заборе заколотил! (+),2000-06-16 15:38:54,https://vif2ne.org/nvk/forum/archive/words/1250?text=,2.84K,">  https://vif2ne.org/nvk/forum/3/co/285.htm<..."""
Исаев Алексей,Re: Михаилу Мухину--с последнего форума--перенос!,2000-06-16 15:41:23,https://vif2ne.org/nvk/forum/archive/words/1455?text=,2.93K,">Судостроение года 1986-1995--см сами, ищите сами, Виноградов, История судостроения том 3, Цитадели..и т.д...."""
vlad,Re:  картинка,2000-06-16 15:45:08,https://vif2ne.org/nvk/forum/archive/words/1262?text=,1.92K,"Да кинь ты файл с картинкой в копилку наконец (шестая кнопка слева в рядубольших круглых кнопок над форумом), не мучайся! "
Михаил Мухин,"Да ладно, Валер...",2000-06-16 15:47:14,https://vif2ne.org/nvk/forum/archive/words/1448?text=,3.20K,"...Это стандартная реакция первокурсника на ""неудобный"" вопрос на экзамене. Вместо того, что бы признать, что он не знает услови..."""
Andrew,Р.Алымову о немецких и советских опознавательных жетонах,2000-06-16 15:48:37,https://vif2ne.org/nvk/forum/archive/words/1238?text=,3.05K,"Добрый день!Помятуя о вопросе касательно немецких опознавательных жетонов.Жетон выдавался один раз вместе с солд..."""
Гле,Скажу как есть,2000-06-16 15:51:38,https://vif2ne.org/nvk/forum/archive/words/1406?text=,3.05K,">В протестантских странах обычно самоубийств больше... Стало быть, Литва -- аномалия, или же с начала века эта ..."""
Prof.,Re:  картинка,2000-06-16 15:52:33,https://vif2ne.org/nvk/forum/archive/words/1263?text=,1.84K,">Да кинь ты файл с картинкой в копилку наконец (шестая кнопка слева в ряду> больших круглых кнопок над фору..."""
Andrew,Создателям нового лица форума - спасибо! (+),2000-06-16 15:55:37,https://vif2ne.org/nvk/forum/archive/words/1287?text=,2.33K,"Добрый день!Классно работает! Просьба ввести тему сообщений: униформа и наградные системы (униформа, награды) - ..."""
Дмитрий Болтенков,За базар отвечу,2000-06-16 15:56:22,https://vif2ne.org/nvk/forum/archive/words/1456?text=,1.72K,"..."""
Дмитрий Болтенков,"Re: Да ладно, Валер...",2000-06-16 15:59:13,https://vif2ne.org/nvk/forum/archive/words/1449?text=,2.24K,"Что нибудь конкретное есть?Кроме разговоров о первокурсниках?Я пытался разговаривать вежливо,... если вы уйдете с позици..."""
Marat,"А. Мартынову, К. Федченко и Exeter'у",2000-06-16 16:00:41,https://vif2ne.org/nvk/forum/archive/words/1687?text=,4.95K,"Всем привет!Сколько нового на белом свете происходит :)>Отправил Константин Федченко 10 июня 20..."""
Marat,Заодно Новику,2000-06-16 16:04:05,https://vif2ne.org/nvk/forum/archive/words/1688?text=,2.32K,"А на искалки кнопки будуть?Или пока линк можно?а то я попробовал а он у меня видимо староватС уважениемС уважени..."""
Novik,Re: Еще нет.,2000-06-16 16:04:17,https://vif2ne.org/nvk/forum/archive/words/1244?text=,1.79K,"Приветствую.Так как реально помещать туда еще нечего, а старый пример (теперь не работающий) я убрать поленился...."""
Marat,Re: Не хило,2000-06-16 16:08:39,https://vif2ne.org/nvk/forum/archive/words/1546?text=,1.86K,"Приветствую!>Приветствую.>На стартовой странице есть. И в архивах будет. (В..."""
Исаев Алексей,"""Жду!"" (С) А.С.Шпак",2000-06-16 16:10:59,https://vif2ne.org/nvk/forum/archive/words/1457?text=,1.64K,"..."""
Валерий Мухин. Ведущий ВИФ-2.,"Re: Да ладно, Валер...",2000-06-16 16:13:56,https://vif2ne.org/nvk/forum/archive/words/1453?text=,1.86K,">А пропо - а чего ты на Клубе не проявляешься?Меня теперь Свирин не любит. Я его боюсь :-)А ..."""
ARTHURM,Жетонов во время ВОВ в КА не было,2000-06-16 16:14:24,https://vif2ne.org/nvk/forum/archive/words/1239?text=,2.47K,">Не могли бы Вы со своей стороны поделиться информацией о жетонах КА? Очень размытую информацию встречал о том,..."""
Валерий Мухин. Ведущий ВИФ-2.,Роману Алымову. Про халфтраки.,2000-06-16 16:21:15,https://vif2ne.org/nvk/forum/archive/words/1240?text=,1.78K,"Рома! Почему ты так уверен, что халфтраки сделаны из оригинальных деталей? Разве ты знаешь полную номенклатуру немецких грузовик..."""
Исаев Алексей,"Re: Да ладно, Валер...",2000-06-16 16:22:28,https://vif2ne.org/nvk/forum/archive/words/1450?text=,2.12K,"Когда г-н Болтенков прекратит на любой аргумент кидаться обвинениями в ламерстве.Кстати у М.Мухина специальность источни..."""
Novik,Re:  Короче.,2000-06-16 16:23:30,https://vif2ne.org/nvk/forum/archive/words/1265?text=,1.90K,"Приветствую.Все Ваши неприятности - из-за наличия в логине точки. Ведь русским языком написано, только англицкие буквы и ..."""
Novik,Re: 800х600. Вообще все проекты ориентированы на него (-),2000-06-16 16:30:13,https://vif2ne.org/nvk/forum/archive/words/1542?text=,2.12K,"Приветствую...."""
Novik,"Re: Нет, не староват.",2000-06-16 16:34:50,https://vif2ne.org/nvk/forum/archive/words/1689?text=,1.87K,"Приветствую.Просто временно не работает. Через часик где-то запустится...."""
А.Никольский,Re: Заодно Марату,2000-06-16 16:35:47,https://vif2ne.org/nvk/forum/archive/words/1692?text=,1.77K,"Добрый день, уважаемый Марат!Как дела? С уважением, А.Никольский..."""
Михаил Лукин,А про грохнувшуюся РСМ-50 все читали/видели?,2000-06-16 16:35:57,https://vif2ne.org/nvk/forum/archive/words/1241?text=,2.89K,"В ПРИМОРЬЕ ПРИ ВЫГРУЗКЕ С КОРАБЛЯ РАКЕТЫ ПОСТРАДАЛИ 4ВОЕННОСЛУЖАЩИХ ТОФВладивосток. 16 июня. ИНТЕРФАКС-ЕВРАЗИЯ - Чет..."""
Novik,"Re: Введу, но попозже... типа вечером.",2000-06-16 16:39:46,https://vif2ne.org/nvk/forum/archive/words/1288?text=,2.23K,"Приветствую.>Просьба ввести тему сообщений: униформа и наградные системы (униформа, награды) - а то, честно..."""
Colder,"Спасибо обоим за ответ, все ясно (-)",2000-06-16 16:39:48,https://vif2ne.org/nvk/forum/archive/words/1245?text=,1.65K,"..."""
Colder,И это правильно! (сказал бы Горбачев)...,2000-06-16 16:44:06,https://vif2ne.org/nvk/forum/archive/words/1543?text=,2.09K,": 800х600. Вообще все проекты ориентированы на негоОчень верный выбор! - Мое любимое разрешение.С уважением, Col..."""
Novik,Обновлени,2000-06-16 16:58:51,https://vif2ne.org/nvk/forum/archive/words/1474?text=,2.16K,"Приветствую.Сделал удаление, удалил тестовые сообщения. Специально для профа сделал автоматическую замену точки в логине на ..."""
Marat,Еще Мартынову и пароль для Федченко,2000-06-16 17:04:48,https://vif2ne.org/nvk/forum/archive/words/1694?text=,2.21K,"Приветствую опять!>Привожу данные из талмуда Military Balance 1999-2000Alexander..."""
СОР,На заднем плане это сдвоенная или просто так нарисовали?,2000-06-16 17:08:22,https://vif2ne.org/nvk/forum/archive/words/1627?text=,2.84K,"> >Sep-Oct 99 Cover: The Crusader system is made up of the 155-mm howitzer with..."""
Илья Григоренко,Очень интересная статистика.,2000-06-16 17:10:32,https://vif2ne.org/nvk/forum/archive/words/1664?text=,5.42K,"На ПОЛИТ.РУ ( http://www.polit.ru/monitor/00/0600-2/1..."""
Marat,Re: Заодно Марату,2000-06-16 17:11:20,https://vif2ne.org/nvk/forum/archive/words/1693?text=,2.18K,"Здравствуйте уважаемый!>Добрый день, уважаемый Марат!Точно-точно ""добрый день"" еще годит..."""
Marat,Сане с ВИФ-1,2000-06-16 17:14:39,https://vif2ne.org/nvk/forum/archive/words/1246?text=,1.73K,"Прошу прощения у всех и у сабжа - ""Саня"" с прошлого форума здесь присутствует?Если да, то тогда вопрос:чем кончился ..."""
Pout,Re: Обновлени,2000-06-16 17:17:56,https://vif2ne.org/nvk/forum/archive/words/1475?text=,2.17K,">Приветствую.>Сделал удаление, удалил тестовые сообщения. Специально для профа сделал автоматическую замену..."""
Олег...,Последнее сообщение со старого ВИФа (тест),2000-06-16 17:19:50,https://vif2ne.org/nvk/forum/archive/words/1251?text=,1.98K,"<meta http-equiv=""Refresh"" content=""0; URL= "
Дмитрий Болтенков,"Re: Да ладно, Валер...",2000-06-16 17:20:14,https://vif2ne.org/nvk/forum/archive/words/1451?text=,2.15K,">Когда г-н Болтенков прекратит на любой аргумент кидаться обвинениями в ламерстве.Ваша фраза--ар..."""
Олег...,А так? (тест),2000-06-16 17:20:59,https://vif2ne.org/nvk/forum/archive/words/1252?text=,1.58K,"..."""
Михаил Мухин,"Re: Да ладно, Валер...",2000-06-16 17:28:34,https://vif2ne.org/nvk/forum/archive/words/1452?text=,2.41K,"Добрый день!>Ну он наверное не из пальца высосал?>Может им стоит познакомиться?Думаю..."""
Игорь Куртуков,Re: Подготовка западных держав ко Второй мировойю,2000-06-16 17:31:11,https://vif2ne.org/nvk/forum/archive/words/1330?text=,4.49K,">Планы точно были. Атака и  с Севера, и с Балтики, и с Закавказья. Бомбежка Баку чуть не состоялась. Во время ф..."""
Colder,Вынужден чуток попротиворечить (+),2000-06-16 17:37:13,https://vif2ne.org/nvk/forum/archive/words/1665?text=,4.20K,">51% россиян полагает, что лучшим государством для жизни их детей является Россия"
Marat,"Re: Нет, не староват.",2000-06-16 17:38:01,https://vif2ne.org/nvk/forum/archive/words/1690?text=,2.27K,">Приветствую.>Просто временно не работает. Через часик где-то запустится.спасибокста..."""
Валерий Мухин. Ведущий ВИФ-2.,А как это сделать? Очень просто! Пишите HTML и присылайте.,2000-06-16 17:40:53,https://vif2ne.org/nvk/forum/archive/words/1256?text=,1.81K,"..."""
Андрейка,Подлецы :-),2000-06-16 17:42:34,https://vif2ne.org/nvk/forum/archive/words/1628?text=,2.07K,"Здрвствуйте!Это они претворили в виртуальную жизнь НАШ проект Бастарда!!! Помните - был у нас такой... из двух платформ...."""
Валерий Мухин. Ведущий ВИФ-2.,Это у Вас параноя. :-(,2000-06-16 17:42:40,https://vif2ne.org/nvk/forum/archive/words/1309?text=,2.12K,"..."""
Дмитрий Болтенков,Re: Еще одна фотка Ил-82,2000-06-16 17:44:14,https://vif2ne.org/nvk/forum/archive/words/1258?text=,1.93K,">На моем сайте Авиа Новости   http://www.said.newmail.ru..."""
Андрейка,Вернёмся к картинке...,2000-06-16 17:46:30,https://vif2ne.org/nvk/forum/archive/words/1266?text=,1.71K,Здрвствуйте!Ну и что амеры тут изобрели? Дрозда? Арену? Как всегда - амеры открыли ... Америку! :-)С Уважением
Andrew,"Re: Введу, но попозже... типа вечером.",2000-06-16 17:52:23,https://vif2ne.org/nvk/forum/archive/words/1289?text=,2.29K,">Сейчас связь просто никакая.>Заодно принимаются другие предложения по рубрикам - какие убрать, какие добав..."""
А.Никольский,"Интервью сына Р.Гесса завтрашним ""Известиям""",2000-06-16 17:53:41,https://vif2ne.org/nvk/forum/archive/words/1352?text=,24.69K,"Сын заместителя Гитлера Вольф-Рюдигер ГЕСС:Мой отец пытался предотвратить 22 июняБиографическая справкаРудольф Гесс ..."""
СОР,Интересно это у них как постоянная конструкция или,2000-06-16 17:53:51,https://vif2ne.org/nvk/forum/archive/words/1629?text=,2.05K,">Здрвствуйте!>Это они претворили в виртуальную жизнь НАШ проект Бастарда!!! Пом..."""
Novik,"Re: Нет, не староват.",2000-06-16 17:55:50,https://vif2ne.org/nvk/forum/archive/words/1691?text=,2.43K,"Приветствую.>спасибоУже запустился.>кстати в разделе people с колонками..."""
Илья Григоренко,"Я знал, что Вы ответите! : )))",2000-06-16 17:59:45,https://vif2ne.org/nvk/forum/archive/words/1666?text=,4.98K,">Вы делаете стандартную ошибку, интерпретируя однозначным образом опрос: ""после этого, значит вследствие этого""..."""
Игорь Куртуков,Пишет,2000-06-16 18:03:37,https://vif2ne.org/nvk/forum/archive/words/1497?text=,2.88K,">А где полная формулировка плана ""главкома Суворова""? В.Суворов пишет про стратегический удар в Румынию. Т.е. з..."""
Colder,А откуда знали? :))),2000-06-16 18:20:01,https://vif2ne.org/nvk/forum/archive/words/1667?text=,5.03K,">Здесь стоит, конечно, задуматься- на сколько достоверно статистические опросы отражают реальность.>Т.е. ст..."""
Гле,Это наезд? : ))),2000-06-16 18:22:15,https://vif2ne.org/nvk/forum/archive/words/1670?text=,1.96K,">Т.е. статистика наука или инструмент управления. Мое мнение, чаще второе,>чем первое.См..."""
Барнаш,Test (+),2000-06-16 18:26:19,https://vif2ne.org/nvk/forum/archive/words/1267?text=,1.58K,"Ув. Новик, не стирайте сразу, а то предыдущ. тест вроде не прошел...."""
Colder,Новику - благодарность за рулезный форум!,2000-06-16 18:27:11,https://vif2ne.org/nvk/forum/archive/words/1268?text=,2.26K,"Вот сегодня чуток поработал на новом форуме, и чем больше варюсь в нем, тем больше нравится. Потихоньку даже палитра понравилась..."""
Евгений,Для Д.Срибного (перенос с ВИФ-2),2000-06-16 18:49:21,https://vif2ne.org/nvk/forum/archive/words/1278?text=,3.45K,"> А номер журнала не подскажете?1997 №3 (к сожалению, уже не могу перепроверить).И вот е..."""
Venik,Re: Какой-то этот танк не правильный. :-(,2000-06-16 19:03:44,https://vif2ne.org/nvk/forum/archive/words/1274?text=,2.33K,"Я этот рисунок где-то в цвете видел. Это должен быть иракский Т-72, насколько я припоминаю. А мелкие неточности - это обычное де..."""
Владимир Несамарский,Re: Подготовка западных держав ко Второй мировойю,2000-06-16 19:17:08,https://vif2ne.org/nvk/forum/archive/words/1331?text=,4.93K,">Не надо так говорить. Планы бомбежки Кавказских нефтяных объектов разрабатывались. Да. Главным образом с целью..."""
Валерий Мухин. Ведущий ВИФ-2.,Я прошу прощения. А можно вас попросить (+),2000-06-16 19:22:43,https://vif2ne.org/nvk/forum/archive/words/1279?text=,2.99K,"Поменять ник?Просто ""Евгений"" на ВИФ-2 и ВИФ-РЖ это традиционно был инструктор по стрельбе из Израиля...."""
Евгений,Re: Буду под полным именем.(+),2000-06-16 19:29:01,https://vif2ne.org/nvk/forum/archive/words/1280?text=,2.93K,">Поменять ник?>Просто ""Евгений"" на ВИФ-2 и ВИФ-РЖ это традиционно был инструктор по стрельбе из Израиля."
ARTHURM,Царская армия -> Красная Арми,2000-06-16 19:29:10,https://vif2ne.org/nvk/forum/archive/words/1601?text=,3.28K,"Добрый день!Давно интересовал вопрос преемственности состава Красной и Белой Армий относительно царской т е насколько бо..."""
Игорь Куртуков,КШУ-2. Ответы-2,2000-06-16 19:29:47,https://vif2ne.org/nvk/forum/archive/words/1275?text=,3.10K,"1. Саттелиты.Реально Венгрия объявила войну СССР спустя неделю. Румыния объявила сразу же, но активных действий на Южном..."""
Валерий Мухин. Ведущий ВИФ-2.,Ок (+),2000-06-16 19:34:55,https://vif2ne.org/nvk/forum/archive/words/1281?text=,2.61K,"Вообще-то администрация усиленно занимается тем, что забивает ""дырки в заборе"" что бы предотвратить доступ к старому интерфейсу...."""
Евгений Путилов,"Re: Через разведотдел ""Генштаба"" (+)",2000-06-16 19:39:02,https://vif2ne.org/nvk/forum/archive/words/1282?text=,2.38K,"Так что, можно туда больше не ходить?..."""
Валерий Мухин. Ведущий ВИФ-2.,Туда ходить не надо. (-),2000-06-16 19:46:44,https://vif2ne.org/nvk/forum/archive/words/1283?text=,2.19K,"..."""
Евгений Путилов,Re: Царская армия -> Красная Арми,2000-06-16 19:48:41,https://vif2ne.org/nvk/forum/archive/words/1602?text=,3.82K,">Добрый день!>Давно интересовал вопрос преемственности состава Красной и Белой ..."""
Глеб Бараев,Re: Попытка прочитать. Круто! Это по-каковски?,2000-06-16 19:49:01,https://vif2ne.org/nvk/forum/archive/words/1365?text=,2.72K,"Привет!>Нe зaвжды - ти чaстыны РОA яки булы дыслоковaни нa Зaходи вжывaлы сыниу фрaнзыськы униформы, склaды..."""
Евгений Путилов,Re: Тогда с новосельем меня. (-),2000-06-16 19:49:40,https://vif2ne.org/nvk/forum/archive/words/1284?text=,1.63K,"..."""
Siberiаn,"Обижаете, гражданин начальник .. (+)",2000-06-16 19:51:55,https://vif2ne.org/nvk/forum/archive/words/2315?text=,10.46K,">Жаль. Я только 9 в полдень прилечу, а с 7 часов мероприятия. Так что облом.>А ..."""
Игорь Куртуков,Re: Подготовка западных держав ко Второй мировойю,2000-06-16 19:58:16,https://vif2ne.org/nvk/forum/archive/words/1332?text=,5.24K,">Какая нам в конечном счете разница, как англо-французы собирались объяснять бомбежки советских городов? Факт е..."""
Ajax,"Новик, помогите!",2000-06-16 20:00:54,https://vif2ne.org/nvk/forum/archive/words/1293?text=,2.15K,"Это я, Exeter! Не могу войти под своим нормальным именем. Мой пароль (правильный!) не принимается, и меня выкидывает в регистрац..."""
